commit	file	test	start	end	new	classes	sources	subjects	subject_witnesses	destinations	impact	evidence	bindings	needles
1f1d2daa	src/main.rs	pointer_chord_site_tests::the_secondary_click_is_settled_once_and_above_every_router	112176	112203	existing	"[""named body / positive requirement"", ""arity / uniqueness""]"	"[""include_str!(\""main.rs\"")""]"	"[""mouse_input""]"	"{""mouse_input"": [{""symbol"": ""impl Runtime<'_>::mouse_input"", ""start"": 96129, ""end"": 97230, ""moves"": true}]}"	"{""mouse_input"": ""runtime/mouse.rs""}"	subject moves: retarget atomically	parsed dependency closure; inferred classification; see test body	"[""src/main.rs:112060 pointer_chord_site_tests::SOURCE""]"	"[""\""    fn mouse_input(&mut self, state: ElementState, button: MouseButton) -> Result<()> {\"""", ""\""input\"""", ""\""::\"""", ""\""pressed_button_of_gesture\"""", ""\""(\"""", ""\""`mouse_input` asks `{needle})` what button this press is\"""", ""\""return \"""", ""\""the button is settled before any surface can take the gesture home\"""", ""\""mouse_input state=\"""", ""\""the trace's first station records what the platform reported\"""", ""\""the station records the platform's own reading, which a translation \\\n             made above it would erase\"""", ""\""one door decides what button a press is, as one door decides what \\\n             modifiers are held\""""]"
1f1d2daa	src/main.rs	pointer_chord_site_tests::one_field_remembers_which_press_is_under_the_hand	112211	112223	existing	"[""named body / positive requirement""]"	"[""include_str!(\""main.rs\"")""]"	"[""window""]"	"{""window"": [{""symbol"": ""multiwindow_session_tests::window"", ""start"": 112812, ""end"": 112817, ""moves"": false}, {""symbol"": ""quit_transaction_tests::window"", ""start"": 113231, ""end"": 113240, ""moves"": false}, {""symbol"": ""live_markdown_edit_tests::window"", ""start"": 128296, ""end"": 128301, ""moves"": false}]}"	{}	retained subject: no 2a move	parsed dependency closure; inferred classification; see test body	"[""src/main.rs:112060 pointer_chord_site_tests::SOURCE""]"	"[""\""window\"""", ""\"".\"""", ""\""secondary_press\"""", ""\""//\"""", ""\""&mut self.{needle},\"""", ""\""the latch is touched at the one door and nowhere else: {uses:?}\""""]"
1f1d2daa	src/main.rs	pages_are_plural_tests::a_page_lands_on_the_pane_a_file_would	112263	112274	existing	"[""named body / positive requirement"", ""scoped negative""]"	"[""include_str!(\""main.rs\"")""]"	"[""open_web_page_with"", ""page_on_the_landing_pane""]"	"{""open_web_page_with"": [{""symbol"": ""impl Runtime<'_>::open_web_page_with"", ""start"": 104251, ""end"": 104265, ""moves"": true}], ""page_on_the_landing_pane"": [{""symbol"": ""impl Runtime<'_>::page_on_the_landing_pane"", ""start"": 104227, ""end"": 104231, ""moves"": true}]}"	"{""open_web_page_with"": ""runtime/web.rs"", ""page_on_the_landing_pane"": ""runtime/panes.rs""}"	subject moves: retarget atomically	parsed dependency closure; inferred classification; see test body	"[""src/main.rs:112244 pages_are_plural_tests::SOURCE""]"	"[""\""    fn open_web_page_with(\"""", ""\""self.preview_landing_surface()\"""", ""\""a page no longer lands by the rule every other preview lands by:\\n{door}\"""", ""\""page_on_the_landing_pane\"""", ""\""web_seat_of_tab\"""", ""\""the page door still chooses its pane by asking whether one already \\\n             holds a page:\\n{door}\""""]"
1f1d2daa	src/main.rs	pages_are_plural_tests::a_pane_with_no_engine_has_one_built_for_it	112283	112291	existing	"[""named body / positive requirement""]"	"[""include_str!(\""main.rs\"")""]"	"[""open_web_page_on""]"	"{""open_web_page_on"": [{""symbol"": ""impl Runtime<'_>::open_web_page_on"", ""start"": 104285, ""end"": 104382, ""moves"": true}]}"	"{""open_web_page_on"": ""runtime/web.rs""}"	subject moves: retarget atomically	parsed dependency closure; inferred classification; see test body	"[""src/main.rs:112244 pages_are_plural_tests::SOURCE""]"	"[""\""    fn open_web_page_on(\"""", ""\""self.window.web.contains_key(&leaf)\"""", ""\""webhost::WebSeat::open(\"""", ""\""self.window.web.insert(leaf, web);\"""", ""\""the door no longer forks on whether *this pane* has an engine:\\n{door}\""""]"
1f1d2daa	src/main.rs	pages_are_plural_tests::the_blank_pages_receipt_names_the_pane_the_landing_rule_chose	112299	112306	existing	"[""named body / positive requirement""]"	"[""include_str!(\""main.rs\"")""]"	"[""mint_a_blank_page_and_open_its_address""]"	"{""mint_a_blank_page_and_open_its_address"": [{""symbol"": ""impl Runtime<'_>::mint_a_blank_page_and_open_its_address"", ""start"": 104620, ""end"": 104643, ""moves"": true}]}"	"{""mint_a_blank_page_and_open_its_address"": ""runtime/tabs.rs""}"	subject moves: retarget atomically	parsed dependency closure; inferred classification; see test body	"[""src/main.rs:112244 pages_are_plural_tests::SOURCE""]"	"[""\""    fn mint_a_blank_page_and_open_its_address(\"""", ""\""self.page_on_the_landing_pane()\"""", ""\""the receipt names a pane by some other rule than the one that \\\n             chose it:\\n{mint}\""""]"
1f1d2daa	src/main.rs	pages_are_plural_tests::every_page_of_this_tab_draws_and_answers_for_its_own_sheet	112317	112330	existing	"[""named body / positive requirement""]"	"[""include_str!(\""main.rs\"")""]"	"[""press_web_sheet"", ""web_sheet_layers""]"	"{""press_web_sheet"": [{""symbol"": ""impl Runtime<'_>::press_web_sheet"", ""start"": 104836, ""end"": 104859, ""moves"": true}], ""web_sheet_layers"": [{""symbol"": ""impl Runtime<'_>::web_sheet_layers"", ""start"": 45674, ""end"": 45741, ""moves"": true}]}"	"{""press_web_sheet"": ""runtime/web.rs"", ""web_sheet_layers"": ""runtime/web.rs""}"	subject moves: retarget atomically	parsed dependency closure; inferred classification; see test body	"[""src/main.rs:112244 pages_are_plural_tests::SOURCE""]"	"[""\""    fn web_sheet_layers(\"""", ""\"".preview_seats()\"""", ""\""self.window.web_sheet_layouts.push((seat, layout));\"""", ""\""the sheets are not laid out one per page of this tab:\\n{layers}\"""", ""\""    fn press_web_sheet(\"""", ""\"".web_sheet_layouts\"""", ""\""websheet::covers(layout, x, y)\"""", ""\""a press is not matched against the card it landed in:\\n{press}\""""]"
1f1d2daa	src/main.rs	a_page_lands_where_it_was_aimed_tests::a_door_that_was_told_a_surface_never_chooses_another	112425	112436	existing	"[""named body / positive requirement"", ""scoped negative""]"	"[""include_str!(\""main.rs\"")""]"	"[""land_page_refusal_on"", ""land_preview_source_on"", ""open_minted_page_on"", ""open_minted_page_on_float"", ""open_preview_file_on"", ""open_preview_image_on"", ""open_preview_onto"", ""open_preview_source_on"", ""open_preview_web_file_on"", ""open_web_page_on"", ""preview_landing_surface"", ""rename_preview_file""]"	"{""land_page_refusal_on"": [{""symbol"": ""impl Runtime<'_>::land_page_refusal_on"", ""start"": 57913, ""end"": 57927, ""moves"": true}], ""land_preview_source_on"": [{""symbol"": ""impl Runtime<'_>::land_preview_source_on"", ""start"": 58140, ""end"": 58191, ""moves"": true}], ""open_minted_page_on"": [{""symbol"": ""impl Runtime<'_>::open_minted_page_on"", ""start"": 57948, ""end"": 57953, ""moves"": true}], ""open_minted_page_on_float"": [{""symbol"": ""impl Runtime<'_>::open_minted_page_on_float"", ""start"": 57865, ""end"": 57889, ""moves"": true}], ""open_preview_file_on"": [{""symbol"": ""impl Runtime<'_>::open_preview_file_on"", ""start"": 58088, ""end"": 58091, ""moves"": true}], ""open_preview_image_on"": [{""symbol"": ""impl Runtime<'_>::open_preview_image_on"", ""start"": 57624, ""end"": 57669, ""moves"": true}], ""open_preview_onto"": [{""symbol"": ""impl Runtime<'_>::open_preview_onto"", ""start"": 57713, ""end"": 57731, ""moves"": true}], ""open_preview_source_on"": [{""symbol"": ""impl Runtime<'_>::open_preview_source_on"", ""start"": 58102, ""end"": 58130, ""moves"": true}], ""open_preview_web_file_on"": [{""symbol"": ""impl Runtime<'_>::open_preview_web_file_on"", ""start"": 57804, ""end"": 57849, ""moves"": true}], ""open_web_page_on"": [{""symbol"": ""impl Runtime<'_>::open_web_page_on"", ""start"": 104285, ""end"": 104382, ""moves"": true}], ""preview_landing_surface"": [{""symbol"": ""impl Runtime<'_>::preview_landing_surface"", ""start"": 57448, ""end"": 57478, ""moves"": true}], ""rename_preview_file"": [{""symbol"": ""impl Runtime<'_>::rename_preview_file"", ""start"": 52863, ""end"": 52928, ""moves"": true}]}"	"{""land_page_refusal_on"": ""unassigned"", ""land_preview_source_on"": ""runtime/preview.rs"", ""open_minted_page_on"": ""unassigned"", ""open_minted_page_on_float"": ""runtime/floats.rs"", ""open_preview_file_on"": ""runtime/preview.rs"", ""open_preview_image_on"": ""runtime/preview.rs"", ""open_preview_onto"": ""runtime/preview.rs"", ""open_preview_source_on"": ""runtime/preview.rs"", ""open_preview_web_file_on"": ""runtime/preview.rs"", ""open_web_page_on"": ""runtime/web.rs"", ""preview_landing_surface"": ""runtime/preview.rs"", ""rename_preview_file"": ""runtime/preview.rs""}"	subject moves: retarget atomically	parsed dependency closure; inferred classification; see test body	"[""src/main.rs:112363 a_page_lands_where_it_was_aimed_tests::SOURCE""]"	"[""\""{signature} was handed a surface and still reaches `{chooser}` — \\\n                     the pane the caller aimed at is not the pane the file lands on:\\n{text}\""""]"
1f1d2daa	src/main.rs	a_page_lands_where_it_was_aimed_tests::the_page_lane_opens_on_the_surface_it_was_handed	112445	112453	existing	"[""named body / positive requirement""]"	"[""include_str!(\""main.rs\"")""]"	"[""open_preview_source_on""]"	"{""open_preview_source_on"": [{""symbol"": ""impl Runtime<'_>::open_preview_source_on"", ""start"": 58102, ""end"": 58130, ""moves"": true}]}"	"{""open_preview_source_on"": ""runtime/preview.rs""}"	subject moves: retarget atomically	parsed dependency closure; inferred classification; see test body	"[""src/main.rs:112363 a_page_lands_where_it_was_aimed_tests::SOURCE""]"	"[""\""    fn open_preview_source_on(\"""", ""\""source_opens_as_a_page(&source)\"""", ""\""return self.open_preview_web_file_on(surface, path);\"""", ""\""the pool's door still decides for itself where a page-named source \\\n             opens:\\n{fork}\""""]"
1f1d2daa	src/main.rs	a_page_lands_where_it_was_aimed_tests::the_named_page_door_opens_on_the_surface_and_refuses_on_it_too	112464	112480	existing	"[""named body / positive requirement"", ""arity / uniqueness""]"	"[""include_str!(\""main.rs\"")""]"	"[""open_preview_web_file_on""]"	"{""open_preview_web_file_on"": [{""symbol"": ""impl Runtime<'_>::open_preview_web_file_on"", ""start"": 57804, ""end"": 57849, ""moves"": true}]}"	"{""open_preview_web_file_on"": ""runtime/preview.rs""}"	subject moves: retarget atomically	parsed dependency closure; inferred classification; see test body	"[""src/main.rs:112363 a_page_lands_where_it_was_aimed_tests::SOURCE""]"	"[""\""    fn open_preview_web_file_on(\"""", ""\""PreviewSurface::Seat(leaf) => self.open_minted_page_on(leaf, mint)\"""", ""\""a page named onto a pane does not reach that pane's engine:\\n{door}\"""", ""\""PreviewSurface::Float(id) => self.open_minted_page_on_float(id, mint)\"""", ""\""a page named onto a float does not reach the float's own engine:\\n{door}\"""", ""\""self.land_page_refusal_on(\"""", ""\""both of the page lane's refusals — the disk's and the network \\\n             path's — are owed to the surface the caller named:\\n{door}\""""]"
1f1d2daa	src/main.rs	a_page_lands_where_it_was_aimed_tests::the_doors_with_no_surface_are_the_ones_that_ask_the_landing_rule	112489	112503	existing	"[""named body / positive requirement""]"	"[""include_str!(\""main.rs\"")""]"	"[""open_preview_file"", ""open_preview_image"", ""open_preview_web_file"", ""open_web_page_with""]"	"{""open_preview_file"": [{""symbol"": ""impl Runtime<'_>::open_preview_file"", ""start"": 57683, ""end"": 57705, ""moves"": true}], ""open_preview_image"": [{""symbol"": ""impl Runtime<'_>::open_preview_image"", ""start"": 57601, ""end"": 57614, ""moves"": true}], ""open_preview_web_file"": [{""symbol"": ""impl Runtime<'_>::open_preview_web_file"", ""start"": 57753, ""end"": 57768, ""moves"": true}], ""open_web_page_with"": [{""symbol"": ""impl Runtime<'_>::open_web_page_with"", ""start"": 104251, ""end"": 104265, ""moves"": true}]}"	"{""open_preview_file"": ""runtime/preview.rs"", ""open_preview_image"": ""runtime/preview.rs"", ""open_preview_web_file"": ""runtime/preview.rs"", ""open_web_page_with"": ""runtime/web.rs""}"	subject moves: retarget atomically	parsed dependency closure; inferred classification; see test body	"[""src/main.rs:112363 a_page_lands_where_it_was_aimed_tests::SOURCE""]"	"[""\""    fn open_preview_file(\"""", ""\""    fn open_preview_image(\"""", ""\""    fn open_preview_web_file(\"""", ""\""    fn open_web_page_with(\"""", ""\""self.preview_landing_surface()\"""", ""\""{signature} has no surface of its own and no longer asks the \\\n                 landing rule for one:\\n{text}\""""]"
1f1d2daa	src/main.rs	page_under_a_laden_hand_tests::the_hand_is_asked_before_any_page_is	112556	112568	existing	"[""named body / positive requirement""]"	"[""include_str!(\""main.rs\"")""]"	"[""web_page_at""]"	"{""web_page_at"": [{""symbol"": ""impl Runtime<'_>::web_page_at"", ""start"": 105025, ""end"": 105077, ""moves"": true}]}"	"{""web_page_at"": ""runtime/web.rs""}"	subject moves: retarget atomically	parsed dependency closure; inferred classification; see test body	"[""src/main.rs:112519 page_under_a_laden_hand_tests::SOURCE""]"	"[""\""    fn web_page_at(\"""", ""\""self.a_gesture_holds_the_pointer()\"""", ""\""the page's door subtracts a hand that is already carrying\"""", ""\""self.window.web\"""", ""\""the page's door scans the pages it knows about\"""", ""\""a page was claimed before anybody asked whether the hand was full\""""]"
1f1d2daa	src/main.rs	page_under_a_laden_hand_tests::every_carry_this_window_can_hold_is_named_by_the_one_predicate	112581	112605	existing	"[""named body / positive requirement""]"	"[""include_str!(\""main.rs\"")""]"	"[""a_gesture_holds_the_pointer""]"	"{""a_gesture_holds_the_pointer"": [{""symbol"": ""impl Runtime<'_>::a_gesture_holds_the_pointer"", ""start"": 105110, ""end"": 105132, ""moves"": true}]}"	"{""a_gesture_holds_the_pointer"": ""runtime/mouse.rs""}"	subject moves: retarget atomically	parsed dependency closure; inferred classification; see test body	"[""src/main.rs:112519 page_under_a_laden_hand_tests::SOURCE""]"	"[""\""    fn a_gesture_holds_the_pointer(\"""", ""\""WindowRuntime\"""", ""\""TabState\"""", ""\"": Option<\"""", ""\""drag\"""", ""\""_drag\"""", ""\"".is_some()\"""", ""\""{owner}::{name} is a carry the pages are never told about\"""", ""\""only {found} carries were read out of the two layers, so this pin is \\\n             reading the wrong text\""""]"
1f1d2daa	src/main.rs	page_under_the_tab_list_tests::the_tab_list_is_asked_before_any_page_is	112640	112652	existing	"[""named body / positive requirement""]"	"[""include_str!(\""main.rs\"")""]"	"[""tab_list_target_at"", ""web_page_at""]"	"{""tab_list_target_at"": [{""symbol"": ""impl Runtime<'_>::tab_list_target_at"", ""start"": 91698, ""end"": 91760, ""moves"": true}], ""web_page_at"": [{""symbol"": ""impl Runtime<'_>::web_page_at"", ""start"": 105025, ""end"": 105077, ""moves"": true}]}"	"{""tab_list_target_at"": ""runtime/tabs.rs"", ""web_page_at"": ""runtime/web.rs""}"	subject moves: retarget atomically	parsed dependency closure; inferred classification; see test body	"[""src/main.rs:112620 page_under_the_tab_list_tests::SOURCE""]"	"[""\""    fn web_page_at(\"""", ""\""tab_list_target_at\"""", ""\""the page's door subtracts the tab list\"""", ""\""self.window.web\"""", ""\""the page's door scans the pages it knows about\"""", ""\""a page was claimed before anybody asked whether the tab list was over it\""""]"
