commit	name	start	end	lines	destination	visibility	evidence	unresolved_callers	callers
1f1d2daa	dropped_files_seat	100167	100175	9	runtime/files.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 100119, ""symbol"": ""impl Runtime<'_>::collect_dropped_file"", ""destination"": ""runtime/mouse.rs"", ""expression"": ""self.dropped_files_seat"", ""evidence"": ""direct-self""}]"
1f1d2daa	platform_pointer_now	100206	100212	7	runtime/mouse.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 93987, ""symbol"": ""impl Runtime<'_>::paste_offer_kept"", ""destination"": ""runtime/clipboard.rs"", ""expression"": ""self.platform_pointer_now"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 100104, ""symbol"": ""impl Runtime<'_>::collect_dropped_file"", ""destination"": ""runtime/mouse.rs"", ""expression"": ""self.platform_pointer_now"", ""evidence"": ""direct-self""}]"
1f1d2daa	mouse_wheel	100214	100750	537	runtime/mouse.rs	private	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 99999, ""symbol"": ""impl Runtime<'_>::flush_wheel"", ""destination"": ""runtime/mouse.rs"", ""expression"": ""self.mouse_wheel"", ""evidence"": ""direct-self""}]"
1f1d2daa	take_forward_wheel_lines	100759	100776	18	runtime/mouse.rs	private	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 100722, ""symbol"": ""impl Runtime<'_>::mouse_wheel"", ""destination"": ""runtime/mouse.rs"", ""expression"": ""self.take_forward_wheel_lines"", ""evidence"": ""direct-self""}]"
1f1d2daa	take_forward_wheel_notches	100781	100793	13	runtime/mouse.rs	private	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 100683, ""symbol"": ""impl Runtime<'_>::mouse_wheel"", ""destination"": ""runtime/mouse.rs"", ""expression"": ""self.take_forward_wheel_notches"", ""evidence"": ""direct-self""}]"
1f1d2daa	wheel_columns	100817	100872	56	runtime/mouse.rs	private	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 100742, ""symbol"": ""impl Runtime<'_>::mouse_wheel"", ""destination"": ""runtime/mouse.rs"", ""expression"": ""self.wheel_columns"", ""evidence"": ""direct-self""}]"
1f1d2daa	scroll_view_exact_in	100885	100912	28	runtime/terminal.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	1	"[{""file"": ""src/main.rs"", ""line"": 100744, ""symbol"": ""impl Runtime<'_>::mouse_wheel"", ""destination"": ""runtime/mouse.rs"", ""expression"": ""self\n                    .scroll_view_exact_in"", ""evidence"": ""receiver-unresolved""}]"
1f1d2daa	keyboard_input	100924	101825	902	runtime/keyboard.rs	pub(crate)	inferred; minimum for listed candidate callers	1	"[{""file"": ""src/main.rs"", ""line"": 119242, ""symbol"": ""impl ApplicationHandler<AppEvent> for FolioApp::window_event"", ""destination"": ""src/main.rs"", ""expression"": ""runtime.keyboard_input"", ""evidence"": ""receiver-unresolved""}]"
1f1d2daa	run_an_application_menu_verb	101849	101886	38	runtime/floats.rs	pub(crate)	inferred; minimum for listed candidate callers	1	"[{""file"": ""src/main.rs"", ""line"": 116737, ""symbol"": ""impl FolioApp::answer_a_menu_row"", ""destination"": ""src/main.rs"", ""expression"": ""runtime.run_an_application_menu_verb"", ""evidence"": ""receiver-unresolved""}]"
1f1d2daa	clipboard_focus	101895	101900	6	runtime/focus.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 101865, ""symbol"": ""impl Runtime<'_>::run_an_application_menu_verb"", ""destination"": ""runtime/floats.rs"", ""expression"": ""self.clipboard_focus"", ""evidence"": ""direct-self""}]"
1f1d2daa	a_surface_above_the_clipboard_rung_holds_the_keyboard	101916	101929	14	runtime/keyboard.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 101897, ""symbol"": ""impl Runtime<'_>::clipboard_focus"", ""destination"": ""runtime/focus.rs"", ""expression"": ""self.a_surface_above_the_clipboard_rung_holds_the_keyboard"", ""evidence"": ""direct-self""}]"
1f1d2daa	paste_from_clipboard	101933	101935	3	runtime/clipboard.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 101615, ""symbol"": ""impl Runtime<'_>::keyboard_input"", ""destination"": ""runtime/keyboard.rs"", ""expression"": ""self.paste_from_clipboard"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 101882, ""symbol"": ""impl Runtime<'_>::run_an_application_menu_verb"", ""destination"": ""runtime/floats.rs"", ""expression"": ""self.paste_from_clipboard"", ""evidence"": ""direct-self""}]"
1f1d2daa	paste_from_clipboard_into	101949	101983	35	runtime/clipboard.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 76765, ""symbol"": ""impl Runtime<'_>::run_term_menu_row"", ""destination"": ""runtime/floats.rs"", ""expression"": ""self.paste_from_clipboard_into"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 101934, ""symbol"": ""impl Runtime<'_>::paste_from_clipboard"", ""destination"": ""runtime/clipboard.rs"", ""expression"": ""self.paste_from_clipboard_into"", ""evidence"": ""direct-self""}]"
1f1d2daa	paste_paths_into	102023	102037	15	runtime/clipboard.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	1	"[{""file"": ""src/main.rs"", ""line"": 94081, ""symbol"": ""impl Runtime<'_>::commit_layout_drop"", ""destination"": ""runtime/panes.rs"", ""expression"": ""self.paste_paths_into"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 100047, ""symbol"": ""impl Runtime<'_>::flush_dropped_files"", ""destination"": ""runtime/files.rs"", ""expression"": ""self\n                .paste_paths_into"", ""evidence"": ""receiver-unresolved""}, {""file"": ""src/main.rs"", ""line"": 102281, ""symbol"": ""impl Runtime<'_>::adopt_clipboard_picture"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.paste_paths_into"", ""evidence"": ""direct-self""}]"
1f1d2daa	paste_target	102046	102054	9	runtime/clipboard.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 48071, ""symbol"": ""impl Runtime<'_>::paste_offer_at"", ""destination"": ""runtime/clipboard.rs"", ""expression"": ""self.paste_target"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 62572, ""symbol"": ""impl Runtime<'_>::composition_origin_now"", ""destination"": ""unassigned"", ""expression"": ""self.paste_target"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 97041, ""symbol"": ""impl Runtime<'_>::mouse_input"", ""destination"": ""runtime/mouse.rs"", ""expression"": ""self.paste_target"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 100121, ""symbol"": ""impl Runtime<'_>::collect_dropped_file"", ""destination"": ""runtime/mouse.rs"", ""expression"": ""self.paste_target"", ""evidence"": ""direct-self""}]"
1f1d2daa	live_paste_target	102074	102079	6	runtime/clipboard.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 86969, ""symbol"": ""impl Runtime<'_>::sample_math_toggle"", ""destination"": ""runtime/math.rs"", ""expression"": ""self.live_paste_target"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 89973, ""symbol"": ""impl Runtime<'_>::math_toggle_faces"", ""destination"": ""runtime/math.rs"", ""expression"": ""self.live_paste_target"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 89992, ""symbol"": ""impl Runtime<'_>::math_toggle_heights"", ""destination"": ""runtime/math.rs"", ""expression"": ""self.live_paste_target"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 90000, ""symbol"": ""impl Runtime<'_>::press_math_toggle"", ""destination"": ""runtime/math.rs"", ""expression"": ""self.live_paste_target"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 90104, ""symbol"": ""impl Runtime<'_>::switch_math_source_now"", ""destination"": ""runtime/math.rs"", ""expression"": ""self.live_paste_target"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 90128, ""symbol"": ""impl Runtime<'_>::present_math_toggle"", ""destination"": ""runtime/math.rs"", ""expression"": ""self.live_paste_target"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 90181, ""symbol"": ""impl Runtime<'_>::settle_math_toggle"", ""destination"": ""runtime/math.rs"", ""expression"": ""self.live_paste_target"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 90322, ""symbol"": ""impl Runtime<'_>::formula_toggle_layers"", ""destination"": ""runtime/math.rs"", ""expression"": ""self.live_paste_target"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 90376, ""symbol"": ""impl Runtime<'_>::copy_math_latex"", ""destination"": ""runtime/math.rs"", ""expression"": ""self.live_paste_target"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 102029, ""symbol"": ""impl Runtime<'_>::paste_paths_into"", ""destination"": ""runtime/clipboard.rs"", ""expression"": ""self.live_paste_target"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 102098, ""symbol"": ""impl Runtime<'_>::deliver_paste"", ""destination"": ""runtime/clipboard.rs"", ""expression"": ""self.live_paste_target"", ""evidence"": ""direct-self""}]"
1f1d2daa	deliver_paste	102088	102154	67	runtime/clipboard.rs	private	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 101978, ""symbol"": ""impl Runtime<'_>::paste_from_clipboard_into"", ""destination"": ""runtime/clipboard.rs"", ""expression"": ""self.deliver_paste"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 102036, ""symbol"": ""impl Runtime<'_>::paste_paths_into"", ""destination"": ""runtime/clipboard.rs"", ""expression"": ""self.deliver_paste"", ""evidence"": ""direct-self""}]"
1f1d2daa	save_clipboard_picture	102169	102228	60	runtime/preview.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 101982, ""symbol"": ""impl Runtime<'_>::paste_from_clipboard_into"", ""destination"": ""runtime/clipboard.rs"", ""expression"": ""self.save_clipboard_picture"", ""evidence"": ""direct-self""}]"
1f1d2daa	adopt_clipboard_picture	102257	102287	31	runtime/preview.rs	pub(crate)	inferred; minimum for listed candidate callers	1	"[{""file"": ""src/main.rs"", ""line"": 119044, ""symbol"": ""impl ApplicationHandler<AppEvent> for FolioApp::user_event"", ""destination"": ""src/main.rs"", ""expression"": ""runtime.adopt_clipboard_picture"", ""evidence"": ""receiver-unresolved""}]"
1f1d2daa	observe_ime_focus	102290	102297	8	runtime/focus.rs	pub(crate)	inferred; minimum for listed candidate callers	2	"[{""file"": ""src/main.rs"", ""line"": 119328, ""symbol"": ""impl ApplicationHandler<AppEvent> for FolioApp::window_event"", ""destination"": ""src/main.rs"", ""expression"": ""runtime.observe_ime_focus"", ""evidence"": ""receiver-unresolved""}, {""file"": ""src/main.rs"", ""line"": 119402, ""symbol"": ""impl ApplicationHandler<AppEvent> for FolioApp::window_event"", ""destination"": ""src/main.rs"", ""expression"": ""runtime.observe_ime_focus"", ""evidence"": ""receiver-unresolved""}]"
1f1d2daa	ime_native_facts	102299	102304	6	runtime/keyboard.rs	private	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 102320, ""symbol"": ""impl Runtime<'_>::write_ime_observation"", ""destination"": ""runtime/keyboard.rs"", ""expression"": ""self.ime_native_facts"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 102349, ""symbol"": ""impl Runtime<'_>::observe_ime_key"", ""destination"": ""runtime/keyboard.rs"", ""expression"": ""self.ime_native_facts"", ""evidence"": ""direct-self""}]"
1f1d2daa	emit_ime_observation	102306	102317	12	runtime/keyboard.rs	private	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 102320, ""symbol"": ""impl Runtime<'_>::write_ime_observation"", ""destination"": ""runtime/keyboard.rs"", ""expression"": ""self.emit_ime_observation"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 102351, ""symbol"": ""impl Runtime<'_>::observe_ime_key"", ""destination"": ""runtime/keyboard.rs"", ""expression"": ""self.emit_ime_observation"", ""evidence"": ""direct-self""}]"
1f1d2daa	write_ime_observation	102319	102321	3	runtime/keyboard.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 102296, ""symbol"": ""impl Runtime<'_>::observe_ime_focus"", ""destination"": ""runtime/focus.rs"", ""expression"": ""self.write_ime_observation"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 102359, ""symbol"": ""impl Runtime<'_>::service_ime_report"", ""destination"": ""runtime/git.rs"", ""expression"": ""self.write_ime_observation"", ""evidence"": ""direct-self""}]"
1f1d2daa	observe_ime_key	102323	102354	32	runtime/keyboard.rs	pub(crate)	inferred; minimum for listed candidate callers	1	"[{""file"": ""src/main.rs"", ""line"": 119241, ""symbol"": ""impl ApplicationHandler<AppEvent> for FolioApp::window_event"", ""destination"": ""src/main.rs"", ""expression"": ""runtime.observe_ime_key"", ""evidence"": ""receiver-unresolved""}]"
1f1d2daa	service_ime_report	102356	102362	7	runtime/git.rs	pub(crate)	inferred; minimum for listed candidate callers	1	"[{""file"": ""src/main.rs"", ""line"": 118362, ""symbol"": ""impl FolioApp::about_to_wait_inner"", ""destination"": ""src/main.rs"", ""expression"": ""runtime.service_ime_report"", ""evidence"": ""receiver-unresolved""}]"
1f1d2daa	ime_input	102371	102589	219	runtime/keyboard.rs	pub(crate)	inferred; minimum for listed candidate callers	1	"[{""file"": ""src/main.rs"", ""line"": 119244, ""symbol"": ""impl ApplicationHandler<AppEvent> for FolioApp::window_event"", ""destination"": ""src/main.rs"", ""expression"": ""runtime.ime_input"", ""evidence"": ""receiver-unresolved""}]"
1f1d2daa	settle_composition_owner	102605	102614	10	unassigned	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 106611, ""symbol"": ""impl Runtime<'_>::turn"", ""destination"": ""runtime/frame.rs"", ""expression"": ""self.settle_composition_owner"", ""evidence"": ""direct-self""}]"
1f1d2daa	cancel_composition	102634	102704	71	unassigned	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 56821, ""symbol"": ""impl Runtime<'_>::take_keyboard_into"", ""destination"": ""runtime/keyboard.rs"", ""expression"": ""self.cancel_composition"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 102613, ""symbol"": ""impl Runtime<'_>::settle_composition_owner"", ""destination"": ""unassigned"", ""expression"": ""self.cancel_composition"", ""evidence"": ""direct-self""}]"
1f1d2daa	window_is_iconic	102708	102714	7	runtime/windows.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 102719, ""symbol"": ""impl Runtime<'_>::resize"", ""destination"": ""runtime/dpi.rs"", ""expression"": ""self.window_is_iconic"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 102961, ""symbol"": ""impl Runtime<'_>::settle_dpi_rectangle"", ""destination"": ""runtime/dpi.rs"", ""expression"": ""self.window_is_iconic"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 103030, ""symbol"": ""impl Runtime<'_>::reconcile_authoritative_dpi"", ""destination"": ""runtime/dpi.rs"", ""expression"": ""self.window_is_iconic"", ""evidence"": ""direct-self""}]"
1f1d2daa	resize	102716	102810	95	runtime/dpi.rs	pub(crate)	inferred; minimum for listed candidate callers	14	"[{""file"": ""src/focus_thumb.rs"", ""line"": 2683, ""symbol"": ""focus_thumb::tests::a_card_draws_a_wrapped_line_whole_and_never_two_characters_to_the_row"", ""destination"": ""src/focus_thumb.rs"", ""expression"": ""shell\n            .resize"", ""evidence"": ""receiver-unresolved""}, {""file"": ""src/focus_thumb.rs"", ""line"": 2708, ""symbol"": ""focus_thumb::tests::card_skip_preserves_interior_blank_across_height_change"", ""destination"": ""src/focus_thumb.rs"", ""expression"": ""shell\n            .resize"", ""evidence"": ""receiver-unresolved""}, {""file"": ""src/focus_thumb.rs"", ""line"": 2749, ""symbol"": ""focus_thumb::tests::resize_shell"", ""destination"": ""src/focus_thumb.rs"", ""expression"": ""shell\n            .resize"", ""evidence"": ""receiver-unresolved""}, {""file"": ""src/focus_thumb.rs"", ""line"": 3131, ""symbol"": ""focus_thumb::tests::a_pane_grown_over_its_own_history_still_fills_its_card"", ""destination"": ""src/focus_thumb.rs"", ""expression"": ""shell\n            .resize"", ""evidence"": ""receiver-unresolved""}, {""file"": ""src/git_graph.rs"", ""line"": 245, ""symbol"": ""git_graph::impl LaneWalker::step"", ""destination"": ""src/git_graph.rs"", ""expression"": ""before.resize"", ""evidence"": ""receiver-unresolved""}, {""file"": ""src/main.rs"", ""line"": 19393, ""symbol"": ""commit_leaf_resize"", ""destination"": ""src/main.rs"", ""expression"": ""pty.resize"", ""evidence"": ""receiver-unresolved""}, {""file"": ""src/main.rs"", ""line"": 59911, ""symbol"": ""impl Runtime<'_>::set_preview_block_scroll"", ""destination"": ""runtime/preview.rs"", ""expression"": ""offsets.resize"", ""evidence"": ""receiver-unresolved""}, {""file"": ""src/main.rs"", ""line"": 102754, ""symbol"": ""impl Runtime<'_>::resize"", ""destination"": ""runtime/dpi.rs"", ""expression"": ""self.window\n            .renderer\n            .resize"", ""evidence"": ""receiver-unresolved""}, {""file"": ""src/main.rs"", ""line"": 102926, ""symbol"": ""impl Runtime<'_>::scale_factor_changed"", ""destination"": ""runtime/dpi.rs"", ""expression"": ""self.resize"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 102939, ""symbol"": ""impl Runtime<'_>::resized"", ""destination"": ""runtime/dpi.rs"", ""expression"": ""self.resize"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 103032, ""symbol"": ""impl Runtime<'_>::reconcile_authoritative_dpi"", ""destination"": ""runtime/dpi.rs"", ""expression"": ""self.window\n                .renderer\n                .resize"", ""evidence"": ""receiver-unresolved""}, {""file"": ""src/preview.rs"", ""line"": 3609, ""symbol"": ""preview::table_alignments"", ""destination"": ""src/preview.rs"", ""expression"": ""declared.resize"", ""evidence"": ""receiver-unresolved""}, {""file"": ""src/preview.rs"", ""line"": 11314, ""symbol"": ""preview::tests::md_loading_utf16_over_limit_trims_partial_surrogate"", ""destination"": ""src/preview.rs"", ""expression"": ""bytes.resize"", ""evidence"": ""receiver-unresolved""}, {""file"": ""src/psreadline.rs"", ""line"": 2622, ""symbol"": ""psreadline::tests::stamp_installed_build"", ""destination"": ""src/psreadline.rs"", ""expression"": ""padded.resize"", ""evidence"": ""receiver-unresolved""}, {""file"": ""src/tests.rs"", ""line"": 21162, ""symbol"": ""tests::resize_atomic_present_gate_rejects_the_previous_grid_frame"", ""destination"": ""src/tests.rs"", ""expression"": ""session\n        .resize"", ""evidence"": ""receiver-unresolved""}, {""file"": ""src/tests.rs"", ""line"": 22603, ""symbol"": ""tests::one_cell_terminal_and_zero_pixel_transition_are_defended"", ""destination"": ""src/tests.rs"", ""expression"": ""session\n        .resize"", ""evidence"": ""receiver-unresolved""}]"
1f1d2daa	window_moved	102836	102857	22	runtime/windows.rs	pub(crate)	inferred; minimum for listed candidate callers	1	"[{""file"": ""src/main.rs"", ""line"": 119320, ""symbol"": ""impl ApplicationHandler<AppEvent> for FolioApp::window_event"", ""destination"": ""src/main.rs"", ""expression"": ""runtime.window_moved"", ""evidence"": ""receiver-unresolved""}]"
1f1d2daa	remember_summoned_arrangement	102877	102898	22	runtime/quake.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 102724, ""symbol"": ""impl Runtime<'_>::resize"", ""destination"": ""runtime/dpi.rs"", ""expression"": ""self.remember_summoned_arrangement"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 102837, ""symbol"": ""impl Runtime<'_>::window_moved"", ""destination"": ""runtime/windows.rs"", ""expression"": ""self.remember_summoned_arrangement"", ""evidence"": ""direct-self""}]"
1f1d2daa	scale_factor_changed	102916	102927	12	runtime/dpi.rs	pub(crate)	inferred; minimum for listed candidate callers	1	"[{""file"": ""src/main.rs"", ""line"": 119321, ""symbol"": ""impl ApplicationHandler<AppEvent> for FolioApp::window_event"", ""destination"": ""src/main.rs"", ""expression"": ""runtime.scale_factor_changed"", ""evidence"": ""receiver-unresolved""}]"
1f1d2daa	resized	102937	102940	4	runtime/dpi.rs	pub(crate)	inferred; minimum for listed candidate callers	1	"[{""file"": ""src/main.rs"", ""line"": 119310, ""symbol"": ""impl ApplicationHandler<AppEvent> for FolioApp::window_event"", ""destination"": ""src/main.rs"", ""expression"": ""runtime.resized"", ""evidence"": ""receiver-unresolved""}]"
1f1d2daa	settle_dpi_rectangle	102956	102982	27	runtime/dpi.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 106449, ""symbol"": ""impl Runtime<'_>::turn"", ""destination"": ""runtime/frame.rs"", ""expression"": ""self.settle_dpi_rectangle"", ""evidence"": ""direct-self""}]"
1f1d2daa	settle_deferred_dpi	102993	103010	18	runtime/dpi.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 106442, ""symbol"": ""impl Runtime<'_>::turn"", ""destination"": ""runtime/frame.rs"", ""expression"": ""self.settle_deferred_dpi"", ""evidence"": ""direct-self""}]"
1f1d2daa	claim_lawful_layout	103018	103021	4	runtime/panes.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 102922, ""symbol"": ""impl Runtime<'_>::scale_factor_changed"", ""destination"": ""runtime/dpi.rs"", ""expression"": ""self.claim_lawful_layout"", ""evidence"": ""direct-self""}]"
1f1d2daa	reconcile_authoritative_dpi	103023	103102	80	runtime/dpi.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 40381, ""symbol"": ""impl Runtime<'_>::put_the_window_on_the_glass"", ""destination"": ""runtime/windows.rs"", ""expression"": ""self.reconcile_authoritative_dpi"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 102758, ""symbol"": ""impl Runtime<'_>::resize"", ""destination"": ""runtime/dpi.rs"", ""expression"": ""self.reconcile_authoritative_dpi"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 102925, ""symbol"": ""impl Runtime<'_>::scale_factor_changed"", ""destination"": ""runtime/dpi.rs"", ""expression"": ""self.reconcile_authoritative_dpi"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 103008, ""symbol"": ""impl Runtime<'_>::settle_deferred_dpi"", ""destination"": ""runtime/dpi.rs"", ""expression"": ""self.reconcile_authoritative_dpi"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 106295, ""symbol"": ""impl Runtime<'_>::redraw"", ""destination"": ""runtime/frame.rs"", ""expression"": ""self.reconcile_authoritative_dpi"", ""evidence"": ""direct-self""}]"
1f1d2daa	sync_math_layout_key	103124	103144	21	runtime/math.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 40749, ""symbol"": ""impl Runtime<'_>::activate_tab"", ""destination"": ""runtime/tabs.rs"", ""expression"": ""self.sync_math_layout_key"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 51825, ""symbol"": ""impl Runtime<'_>::adopt_new_language"", ""destination"": ""runtime/i18n.rs"", ""expression"": ""self.sync_math_layout_key"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 51868, ""symbol"": ""impl Runtime<'_>::adopt_new_palette"", ""destination"": ""runtime/palette.rs"", ""expression"": ""self.sync_math_layout_key"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 54333, ""symbol"": ""impl Runtime<'_>::adopt_terminal_font"", ""destination"": ""runtime/terminal.rs"", ""expression"": ""self.sync_math_layout_key"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 67625, ""symbol"": ""impl Runtime<'_>::commit_seat_geometry"", ""destination"": ""runtime/panes.rs"", ""expression"": ""self.sync_math_layout_key"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 87897, ""symbol"": ""impl Runtime<'_>::flush_pending_pty_resize"", ""destination"": ""runtime/dpi.rs"", ""expression"": ""self.sync_math_layout_key"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 102798, ""symbol"": ""impl Runtime<'_>::resize"", ""destination"": ""runtime/dpi.rs"", ""expression"": ""self.sync_math_layout_key"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 102976, ""symbol"": ""impl Runtime<'_>::settle_dpi_rectangle"", ""destination"": ""runtime/dpi.rs"", ""expression"": ""self.sync_math_layout_key"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 103096, ""symbol"": ""impl Runtime<'_>::reconcile_authoritative_dpi"", ""destination"": ""runtime/dpi.rs"", ""expression"": ""self.sync_math_layout_key"", ""evidence"": ""direct-self""}]"
1f1d2daa	apply_scale_factor	103146	103196	51	runtime/dpi.rs	private	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 103082, ""symbol"": ""impl Runtime<'_>::reconcile_authoritative_dpi"", ""destination"": ""runtime/dpi.rs"", ""expression"": ""self.apply_scale_factor"", ""evidence"": ""direct-self""}]"
1f1d2daa	trace_card_scale	103214	103253	40	runtime/focus.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 102975, ""symbol"": ""impl Runtime<'_>::settle_dpi_rectangle"", ""destination"": ""runtime/dpi.rs"", ""expression"": ""self.trace_card_scale"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 103190, ""symbol"": ""impl Runtime<'_>::apply_scale_factor"", ""destination"": ""runtime/dpi.rs"", ""expression"": ""self.trace_card_scale"", ""evidence"": ""direct-self""}]"
1f1d2daa	restate_panel_scroll	103279	103282	4	runtime/panes.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 103161, ""symbol"": ""impl Runtime<'_>::apply_scale_factor"", ""destination"": ""runtime/dpi.rs"", ""expression"": ""self.restate_panel_scroll"", ""evidence"": ""direct-self""}]"
1f1d2daa	reap_exited_tabs	103291	103339	49	runtime/tabs.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 107177, ""symbol"": ""impl Runtime<'_>::turn"", ""destination"": ""runtime/frame.rs"", ""expression"": ""self.reap_exited_tabs"", ""evidence"": ""direct-self""}]"
